fraud,auto_year,num_insurers_past_5_years,policy_state_or,collision_type_side,num_witnesses,collision_type_na,total_claim_amount,driver_relationship_self,injury_claim,incident_month,driver_relationship_child,incident_dow,incident_type_breakin,num_injuries,policy_deductable,num_claims_past_year,authorities_contacted_ambulance,driver_relationship_spouse,collision_type_front,incident_severity,incident_day,incident_type_collision,incident_type_theft,policy_state_wa,months_as_customer,driver_relationship_na,policy_liability,police_report_available,customer_gender_male,num_vehicles_involved,vehicle_claim,policy_state_ca,policy_state_id,policy_state_az,policy_annual_premium,customer_gender_female,incident_hour,authorities_contacted_police,authorities_contacted_none,collision_type_rear,authorities_contacted_fire,policy_state_nv,customer_age,customer_education,driver_relationship_other
1,2019,3,0,1,1,0,61000.0,1,30000.0,1,0,6,0,3,750,0,0,0,0,2,20,1,0,0,7,0,0,0,1,2,31000.0,1,0,0,3000,0,2,0,0,0,1,0,19,1,0
0,2017,4,0,0,0,1,11500.0,0,0.0,7,0,3,1,0,750,0,0,0,0,0,11,0,0,0,15,1,0,0,1,1,11500.0,1,0,0,3000,0,8,1,0,0,0,0,25,2,0
0,2006,1,0,0,1,0,8500.0,1,0.0,6,0,1,0,0,800,0,0,0,1,0,4,1,0,0,92,0,0,1,1,3,8500.0,1,0,0,2300,0,8,1,0,0,0,0,49,3,0
0,2015,5,0,1,1,0,47000.0,1,16000.0,8,0,4,0,3,750,0,0,0,0,2,30,1,0,0,9,0,0,1,1,3,31000.0,1,0,0,2800,0,21,1,0,0,0,0,35,2,0
0,2017,1,0,0,0,0,17000.0,0,0.0,5,0,0,0,0,750,0,0,1,1,1,13,1,0,0,74,0,0,1,0,3,17000.0,1,0,0,2600,1,8,1,0,0,0,0,40,3,0
0,2018,3,0,1,1,0,10500.0,1,0.0,8,0,4,0,0,750,0,0,0,0,0,30,1,0,0,19,0,0,1,0,3,10500.0,1,0,0,3000,1,15,1,0,0,0,0,48,4,0
0,2010,1,1,0,2,0,66500.0,1,49000.0,3,0,0,0,3,750,0,0,0,1,2,11,1,0,0,105,0,1,1,1,3,17500.0,0,0,0,3000,0,15,1,0,0,0,0,59,4,0
0,2017,1,0,0,2,0,24500.0,1,0.0,9,0,6,0,0,750,0,0,0,1,1,15,1,0,0,36,0,1,1,1,3,24500.0,0,0,0,2600,0,0,1,0,0,0,1,39,1,0
0,2017,2,0,0,0,0,8000.0,0,0.0,9,0,4,0,0,750,0,0,1,1,0,27,1,0,0,57,0,1,0,1,1,8000.0,1,0,0,3000,0,5,0,1,0,0,0,36,2,0
0,2011,1,0,0,5,0,8500.0,0,0.0,9,0,3,0,0,750,0,0,0,1,0,19,1,0,0,129,0,2,1,1,5,8500.0,1,0,0,2800,0,7,1,0,0,0,0,48,1,1
0,2016,3,0,0,0,0,41000.0,1,9000.0,11,0,4,0,4,750,0,0,0,1,2,15,1,0,1,30,0,3,0,1,2,32000.0,0,0,0,3000,0,12,0,0,0,1,0,52,3,0
0,2013,1,0,0,2,0,35500.0,1,5000.0,10,0,2,0,4,750,0,0,0,1,2,2,1,0,0,123,0,0,1,1,5,30500.0,1,0,0,2750,0,18,1,0,0,0,0,58,3,0
0,2019,1,0,1,2,0,53500.0,1,8000.0,8,0,2,0,2,750,0,0,0,0,2,7,1,0,0,113,0,1,1,1,4,45500.0,1,0,0,3000,0,20,1,0,0,0,0,31,3,0
0,2015,1,0,0,0,0,38000.0,1,0.0,6,0,0,0,0,750,0,0,0,1,2,3,1,0,1,65,0,1,0,1,2,38000.0,0,0,0,3000,0,12,0,0,0,1,0,29,3,0
0,2017,1,0,0,1,0,44000.0,1,6000.0,1,0,3,0,1,750,0,0,0,0,2,10,1,0,0,105,0,3,1,0,3,38000.0,1,0,0,3000,1,16,1,0,1,0,0,69,3,0
0,2016,1,0,0,1,0,22000.0,1,0.0,8,0,2,0,0,750,0,0,0,1,1,28,1,0,0,255,0,1,0,0,2,22000.0,1,0,0,3000,1,7,1,0,0,0,0,40,3,0
0,2011,1,1,0,2,0,8500.0,1,0.0,11,0,2,0,0,750,0,0,0,1,0,20,1,0,0,159,0,1,0,1,2,8500.0,0,0,0,2400,0,23,0,1,0,0,0,60,3,0
0,2015,1,0,0,0,0,46000.0,1,30000.0,2,0,0,0,3,750,0,0,0,1,1,4,1,0,0,133,0,0,1,1,3,16000.0,0,0,1,3000,0,10,1,0,0,0,0,41,3,0
0,2010,3,0,0,0,0,32500.0,1,11500.0,11,0,4,0,4,750,0,0,0,1,2,8,1,0,0,19,0,2,0,0,2,21000.0,0,0,0,2850,1,6,0,0,0,1,1,20,1,0
0,2014,4,0,0,0,0,10500.0,1,0.0,9,0,0,0,0,750,0,0,0,1,0,30,1,0,1,20,0,2,0,1,2,10500.0,0,0,0,2650,0,14,0,1,0,0,0,40,4,0
0,2010,1,0,0,0,0,43500.0,1,20500.0,5,0,3,0,1,850,0,0,0,1,2,9,1,0,0,98,0,3,1,0,3,23000.0,1,0,0,2450,1,7,1,0,0,0,0,36,3,0
0,2011,1,0,0,2,0,4000.0,1,0.0,11,0,4,0,0,750,0,0,0,0,1,1,1,0,0,406,0,0,0,0,2,4000.0,0,0,1,3000,1,16,1,0,1,0,0,52,1,0
0,2015,1,0,0,0,0,12000.0,1,0.0,9,0,3,0,0,750,0,0,0,1,0,5,1,0,0,71,0,2,0,1,2,12000.0,1,0,0,3000,0,0,0,1,0,0,0,32,3,0
0,2017,1,0,0,0,0,14000.0,1,0.0,11,0,1,0,0,750,0,0,0,1,1,12,1,0,0,68,0,0,1,1,2,14000.0,1,0,0,3000,0,11,1,0,0,0,0,67,3,0
0,2016,1,0,0,2,0,18500.0,1,0.0,11,0,0,0,0,750,0,0,0,1,0,18,1,0,0,183,0,2,1,1,4,18500.0,1,0,0,3000,0,17,1,0,0,0,0,54,3,0
0,2018,1,0,0,2,0,39000.0,1,0.0,1,0,3,0,0,750,0,0,0,1,2,3,1,0,0,165,0,1,1,0,4,39000.0,0,0,1,3000,1,16,1,0,0,0,0,68,2,0
0,2010,1,0,0,1,0,37500.0,1,18500.0,11,0,0,0,1,750,0,0,0,1,2,4,1,0,1,226,0,3,0,1,2,19000.0,0,0,0,3000,0,18,1,0,0,0,0,59,3,0
0,2020,1,0,0,0,0,45000.0,1,7000.0,8,0,3,0,3,750,0,0,0,0,2,8,1,0,1,60,0,1,1,1,3,38000.0,0,0,0,3000,0,10,1,0,1,0,0,61,3,0
0,2020,1,0,1,1,0,50500.0,1,5000.0,7,0,5,0,4,750,0,0,0,0,2,20,1,0,0,206,0,2,1,1,3,45500.0,0,0,0,3000,0,0,1,0,0,0,1,48,3,0
0,2011,2,0,1,0,0,7000.0,1,0.0,7,0,1,0,0,750,0,0,0,0,1,23,1,0,0,9,0,0,0,0,2,7000.0,1,0,0,2600,1,14,1,0,0,0,0,30,3,0
0,2014,1,0,0,0,0,14500.0,1,0.0,6,0,6,0,0,750,0,0,0,1,0,2,1,0,0,323,0,3,0,1,2,14500.0,1,0,0,3000,0,5,0,1,0,0,0,67,3,0
0,2013,1,0,1,1,0,7500.0,1,0.0,8,0,4,0,0,750,0,0,0,0,0,23,1,0,0,43,0,1,0,1,2,7500.0,0,0,0,3000,0,17,1,0,0,0,1,54,3,0
0,2014,1,0,0,0,0,6000.0,1,0.0,3,0,4,0,0,750,0,0,0,0,0,8,1,0,0,149,0,2,0,1,1,6000.0,1,0,0,2900,0,14,0,1,1,0,0,57,3,0
0,2010,4,0,1,1,0,24000.0,1,20000.0,9,0,5,0,3,750,0,1,0,0,1,21,1,0,0,20,0,0,0,1,2,4000.0,1,0,0,3000,0,8,0,0,0,0,0,27,3,0
0,2016,1,0,1,0,0,16000.0,1,0.0,1,0,4,0,0,750,0,0,0,0,1,18,1,0,0,194,0,0,0,1,2,16000.0,1,0,0,3000,0,10,1,0,0,0,0,58,3,0
0,2012,1,0,0,0,1,14500.0,0,0.0,9,0,3,0,0,750,0,0,0,0,1,26,0,1,0,121,1,1,0,1,1,14500.0,0,1,0,3000,0,16,1,0,0,0,0,52,3,0
0,2016,1,0,1,2,0,45500.0,1,25000.0,3,0,3,0,1,750,0,0,0,0,2,14,1,0,0,67,0,1,1,1,3,20500.0,1,0,0,3000,0,18,1,0,0,0,0,41,3,0
0,2016,1,0,0,0,0,24000.0,1,9500.0,6,0,6,0,1,750,0,1,0,1,1,30,1,0,0,96,0,1,0,1,2,14500.0,1,0,0,3000,0,14,0,0,0,0,0,48,3,0
0,2012,1,0,0,0,1,12000.0,0,0.0,10,0,3,1,0,750,0,0,0,0,1,10,0,0,1,102,1,1,0,0,1,12000.0,0,0,0,3000,1,8,1,0,0,0,0,40,3,0
0,2012,1,0,0,1,0,19000.0,1,1000.0,6,0,2,0,1,750,0,0,0,0,1,12,1,0,0,88,0,1,1,1,2,18000.0,1,0,0,2750,0,15,1,0,1,0,0,35,2,0
0,2014,1,0,0,0,1,13500.0,0,0.0,10,0,1,1,0,750,0,0,0,0,0,29,0,0,0,225,1,2,0,1,1,13500.0,0,0,1,2700,0,18,1,0,0,0,0,50,4,0
0,2017,1,0,0,2,0,48000.0,1,15500.0,12,0,0,0,2,750,0,0,0,1,2,30,1,0,0,164,0,0,1,1,4,32500.0,1,0,0,2850,0,16,1,0,0,0,0,45,1,0
0,2013,1,0,1,3,0,17000.0,1,0.0,8,0,5,0,0,750,0,0,0,0,1,31,1,0,0,103,0,1,1,1,2,17000.0,1,0,0,3000,0,16,1,0,0,0,0,47,4,0
0,2014,2,0,0,0,1,15000.0,0,7500.0,11,0,2,0,1,750,0,0,0,0,1,6,0,1,0,41,1,2,0,1,1,7500.0,0,0,1,3000,0,9,1,0,0,0,0,58,3,0
0,2012,1,1,1,2,0,74500.0,1,50000.0,12,0,3,0,2,750,0,0,0,0,2,12,1,0,0,48,0,1,0,0,2,24500.0,0,0,0,3000,1,4,0,0,0,1,0,23,1,0
0,2014,1,0,1,1,0,10000.0,1,0.0,3,0,0,0,0,750,0,0,0,0,0,18,1,0,1,84,0,3,0,1,2,10000.0,0,0,0,3000,0,13,0,1,0,0,0,57,3,0
0,2017,1,0,1,0,0,25000.0,0,1500.0,12,0,6,0,1,750,0,0,0,0,1,15,1,0,0,95,0,2,1,0,2,23500.0,1,0,0,3000,1,16,1,0,0,0,0,64,3,1
0,2012,3,0,0,2,0,10000.0,1,0.0,4,0,4,0,0,750,0,0,0,1,0,12,1,0,0,33,0,1,1,1,2,10000.0,1,0,0,2700,0,22,1,0,0,0,0,43,2,0
0,2014,3,0,0,0,0,10000.0,1,0.0,4,0,4,0,0,750,0,0,0,0,0,12,1,0,0,19,0,0,0,1,2,10000.0,1,0,0,2600,0,19,1,0,1,0,0,34,3,0
1,2015,1,0,0,2,0,13000.0,0,0.0,12,0,2,0,0,750,1,0,0,1,0,25,1,0,0,149,0,2,0,1,2,13000.0,0,0,1,3000,0,20,0,1,0,0,0,46,3,1
0,2014,1,0,0,0,0,10500.0,1,0.0,6,0,0,0,0,750,0,0,0,1,0,3,1,0,0,239,0,0,0,1,1,10500.0,1,0,0,3000,0,5,0,1,0,0,0,51,3,0
0,2017,1,0,0,0,0,10000.0,0,0.0,7,0,1,0,0,750,0,0,0,0,0,2,1,0,0,240,0,3,0,1,1,10000.0,1,0,0,3000,0,14,1,0,1,0,0,65,3,1
0,2015,1,0,0,0,0,15500.0,1,0.0,11,0,2,0,0,750,3,0,0,1,1,27,1,0,0,184,0,2,0,0,1,15500.0,0,0,0,3000,1,9,1,0,0,0,1,51,3,0
0,2017,1,1,0,0,0,8500.0,0,0.0,11,0,0,0,0,750,0,0,1,1,0,25,1,0,0,180,0,2,0,1,1,8500.0,0,0,0,3000,0,13,0,1,0,0,0,59,3,0
0,2018,1,0,0,0,1,22500.0,0,0.0,3,0,5,0,0,750,0,0,0,0,1,9,0,1,0,109,1,1,0,1,1,22500.0,1,0,0,3000,0,20,1,0,0,0,0,60,3,0
0,2018,2,0,0,0,1,10500.0,0,0.0,5,0,6,1,0,750,0,0,0,0,0,19,0,0,1,47,1,1,0,1,1,10500.0,0,0,0,3000,0,18,1,0,0,0,0,41,3,0
0,2018,2,0,0,1,0,24000.0,1,5500.0,4,0,2,0,2,750,0,0,0,1,1,17,1,0,0,42,0,0,1,1,4,18500.0,1,0,0,3000,0,8,1,0,0,0,0,23,3,0
0,2020,1,0,0,1,0,27500.0,1,5000.0,2,0,1,0,1,750,1,0,0,0,1,5,1,0,0,5,0,0,1,1,2,22500.0,1,0,0,3000,0,13,1,0,1,0,0,38,3,0
0,2017,1,0,0,0,1,20500.0,0,0.0,9,0,3,0,0,750,0,0,0,0,1,26,0,1,0,132,1,0,0,1,1,20500.0,0,0,1,3000,0,14,1,0,0,0,0,60,2,0
0,2020,1,0,0,1,0,59500.0,0,32000.0,10,0,1,0,2,750,0,0,1,0,1,22,1,0,0,109,0,2,1,0,2,27500.0,1,0,0,3000,1,15,1,0,1,0,0,36,1,0
0,2018,1,0,0,0,1,13500.0,0,0.0,11,0,4,1,0,750,0,0,0,0,0,15,0,0,0,193,1,2,0,1,1,13500.0,1,0,0,3000,0,4,1,0,0,0,0,51,4,0
0,2018,1,0,0,1,0,5500.0,1,0.0,8,0,2,0,0,750,0,0,0,0,0,7,1,0,0,82,0,1,1,1,3,5500.0,0,0,1,3000,0,8,1,0,1,0,0,51,1,0
0,2014,1,0,0,0,0,16500.0,0,0.0,1,0,3,0,0,750,0,0,0,1,1,31,1,0,0,124,0,0,0,0,2,16500.0,0,0,1,3000,1,5,1,0,0,0,0,36,3,1
0,2015,1,0,0,2,0,12500.0,1,0.0,6,0,1,0,0,750,0,0,0,1,1,18,1,0,0,105,0,0,1,1,3,12500.0,1,0,0,3000,0,16,1,0,0,0,0,56,2,0
0,2019,1,0,0,0,0,11500.0,1,0.0,10,0,4,0,0,750,0,0,0,1,0,11,1,0,0,106,0,0,0,0,2,11500.0,1,0,0,3000,1,18,0,1,0,0,0,41,2,0
0,2019,1,0,0,0,0,35000.0,1,0.0,9,0,2,0,0,750,0,0,0,0,2,18,1,0,0,206,0,0,0,1,2,35000.0,1,0,0,3000,0,10,1,0,1,0,0,55,4,0
0,2019,1,0,0,0,0,8000.0,1,0.0,2,0,4,0,0,750,0,0,0,1,0,15,1,0,0,47,0,1,1,1,2,8000.0,1,0,0,3000,0,10,1,0,0,0,0,71,1,0
0,2019,1,0,0,4,0,76000.0,1,30000.0,12,0,6,0,1,750,0,0,0,0,2,29,1,0,0,65,0,2,1,1,3,46000.0,1,0,0,3000,0,0,1,0,1,0,0,23,3,0
0,2019,1,1,0,1,0,17500.0,1,0.0,12,0,5,0,0,750,0,0,0,0,0,7,1,0,0,56,0,2,1,1,2,17500.0,0,0,0,3000,0,15,1,0,1,0,0,32,3,0
0,2020,1,0,0,0,0,36000.0,1,20500.0,11,0,1,0,1,750,0,0,0,0,1,26,1,0,0,57,0,2,0,1,2,15500.0,1,0,0,3000,0,8,1,0,1,0,0,49,1,0
0,2014,1,0,1,1,0,23500.0,1,3500.0,8,0,6,0,1,750,0,0,0,0,1,25,1,0,0,117,0,2,1,0,2,20000.0,1,0,0,3000,1,13,1,0,0,0,0,73,1,0
0,2014,1,0,0,0,1,8000.0,0,0.0,9,0,1,1,0,750,0,0,0,0,0,24,0,0,0,206,1,0,0,0,1,8000.0,1,0,0,3000,1,12,1,0,0,0,0,60,3,0
0,2018,1,0,0,5,0,29000.0,0,8500.0,11,0,4,0,4,750,1,0,0,1,1,29,1,0,0,62,0,2,1,1,4,20500.0,1,0,0,3000,0,15,1,0,0,0,0,44,2,1
0,2015,1,0,1,0,0,8000.0,1,0.0,11,0,5,0,0,750,0,0,0,0,0,9,1,0,0,69,0,2,0,1,1,8000.0,1,0,0,2600,0,16,0,1,0,0,0,50,1,0
0,2019,1,0,0,0,1,10500.0,0,0.0,7,0,0,1,0,750,0,0,0,0,0,8,0,0,0,147,1,1,0,0,1,10500.0,1,0,0,3000,1,17,1,0,0,0,0,71,3,0
0,2019,1,0,0,4,0,23000.0,0,0.0,8,0,0,0,0,750,0,0,1,1,1,26,1,0,0,276,0,0,1,1,5,23000.0,1,0,0,3000,0,20,1,0,0,0,0,64,4,0
0,2018,4,0,0,2,0,15000.0,1,0.0,2,0,1,0,0,750,0,0,0,1,1,26,1,0,0,2,0,2,1,1,2,15000.0,1,0,0,2850,0,7,1,0,0,0,0,29,3,0
0,2020,1,0,0,0,0,14500.0,1,0.0,12,0,2,0,0,750,0,0,0,1,0,11,1,0,0,56,0,1,0,1,1,14500.0,0,0,0,3000,0,10,0,1,0,0,1,63,1,0
0,2014,1,0,0,2,0,15000.0,0,0.0,1,0,1,0,0,750,0,0,0,1,1,1,1,0,0,89,0,2,1,1,2,15000.0,1,0,0,3000,0,15,1,0,0,0,0,33,3,1
0,2018,2,0,0,0,0,6500.0,1,0.0,3,0,6,0,0,750,0,0,0,1,0,17,1,0,0,12,0,0,0,1,2,6500.0,1,0,0,3000,0,17,0,1,0,0,0,25,3,0
0,2014,1,1,0,2,0,44000.0,1,17000.0,11,0,4,0,1,750,0,0,0,0,2,15,1,0,0,77,0,3,1,1,3,27000.0,0,0,0,3000,0,9,1,0,1,0,0,66,3,0
0,2017,1,0,0,0,0,17000.0,1,0.0,3,0,5,0,0,750,0,0,0,0,0,30,1,0,0,91,0,0,0,0,1,17000.0,1,0,0,3000,1,9,0,1,1,0,0,43,1,0
0,2015,1,0,0,0,0,6000.0,1,0.0,11,0,4,0,0,750,0,0,0,0,0,15,1,0,0,25,0,0,0,0,2,6000.0,0,0,1,3000,1,6,0,1,1,0,0,39,1,0
0,2015,1,0,0,4,0,127500.0,1,100000.0,11,0,4,0,1,750,0,0,0,0,2,1,1,0,0,131,0,3,1,1,3,27500.0,1,0,0,2600,0,8,1,0,1,0,0,40,3,0
0,2014,1,0,0,4,0,27000.0,1,0.0,12,0,3,0,0,750,1,0,0,1,2,26,1,0,0,247,0,1,1,1,5,27000.0,0,0,1,2950,0,5,1,0,0,0,0,72,3,0
0,2017,5,0,0,2,0,14500.0,1,0.0,5,0,4,0,0,750,0,0,0,0,0,24,1,0,0,17,0,1,1,0,3,14500.0,1,0,0,3000,1,18,1,0,1,0,0,34,1,0
0,2012,1,1,0,0,0,10500.0,1,0.0,12,0,6,0,0,750,0,0,0,1,0,22,1,0,0,77,0,1,0,1,2,10500.0,0,0,0,3000,0,18,0,1,0,0,0,48,1,0
0,2012,1,0,1,1,0,3500.0,1,0.0,8,0,3,0,0,750,0,0,0,0,0,8,1,0,0,150,0,3,0,1,2,3500.0,1,0,0,2450,0,19,0,1,0,0,0,41,4,0
0,2018,5,1,1,0,0,20500.0,1,0.0,9,0,3,0,0,750,0,0,0,0,1,26,1,0,0,10,0,1,1,1,2,20500.0,0,0,0,2800,0,9,1,0,0,0,0,18,0,0
0,2015,1,0,0,0,0,26500.0,1,15000.0,8,0,5,0,1,750,0,0,0,0,1,31,1,0,0,73,0,0,0,1,2,11500.0,1,0,0,3000,0,21,1,0,1,0,0,39,1,0
0,2017,1,0,0,1,0,26500.0,0,8000.0,6,1,4,0,2,750,0,0,0,1,1,28,1,0,0,91,0,0,1,1,2,18500.0,1,0,0,3000,0,17,1,0,0,0,0,69,4,0
0,2020,1,0,0,0,0,10500.0,1,0.0,9,0,2,0,0,750,0,0,0,0,0,11,1,0,0,55,0,0,0,1,1,10500.0,1,0,0,3000,0,17,0,1,1,0,0,65,3,0
0,2012,1,0,0,0,0,11000.0,1,0.0,4,0,0,0,0,750,0,0,0,0,1,22,1,0,0,82,0,1,0,1,2,11000.0,0,0,0,2700,0,21,1,0,1,0,1,53,3,0
0,2015,1,0,0,2,0,42500.0,1,5500.0,6,0,1,0,2,750,0,0,0,1,2,18,1,0,0,204,0,3,1,1,2,37000.0,1,0,0,3000,0,9,1,0,0,0,0,69,3,0
0,2016,1,0,0,0,0,19500.0,0,0.0,12,0,0,0,0,750,0,0,1,1,1,16,1,0,0,134,0,0,0,1,2,19500.0,1,0,0,3000,0,7,1,0,0,0,0,64,1,0
0,2020,1,0,0,0,0,18000.0,1,0.0,2,0,0,0,0,750,0,0,0,0,0,4,1,0,0,52,0,1,0,1,2,18000.0,0,0,1,3000,0,7,1,0,1,0,0,47,3,0
0,2017,4,0,0,3,0,24000.0,0,9500.0,2,0,3,0,2,750,1,0,1,1,1,28,1,0,0,22,0,2,0,0,2,14500.0,0,0,0,3000,1,18,1,0,0,0,1,48,1,0
0,2017,1,0,0,2,0,8000.0,1,0.0,3,0,3,0,0,750,0,0,0,1,0,28,1,0,0,66,0,2,1,1,3,8000.0,1,0,0,2900,0,7,1,0,0,0,0,50,3,0
0,2018,1,0,0,0,0,21000.0,1,0.0,9,0,4,0,0,750,0,0,0,1,1,27,1,0,0,103,0,0,0,1,2,21000.0,0,0,1,3000,0,6,1,0,0,0,0,39,3,0
0,2016,1,0,1,0,0,10000.0,1,0.0,4,0,1,0,0,750,0,0,0,0,0,9,1,0,0,196,0,1,0,1,2,10000.0,0,0,0,3000,0,9,0,1,0,0,1,65,3,0
0,2015,2,0,0,1,0,40500.0,1,17500.0,7,0,0,0,1,750,0,0,0,0,1,8,1,0,0,24,0,1,0,1,2,23000.0,1,0,0,3000,0,9,1,0,1,0,0,20,1,0
0,2016,1,0,0,2,0,39500.0,1,6000.0,4,0,1,0,1,750,1,0,0,1,2,9,1,0,0,32,0,0,1,0,3,33500.0,1,0,0,3000,1,13,1,0,0,0,0,25,1,0
0,2018,1,0,0,0,0,9000.0,1,0.0,10,0,3,0,0,750,0,0,0,1,0,3,1,0,0,79,0,1,0,0,2,9000.0,1,0,0,3000,1,10,0,1,0,0,0,40,3,0
0,2017,1,0,0,0,0,10500.0,1,0.0,12,0,2,0,0,750,0,0,0,1,0,4,1,0,0,115,0,1,0,1,1,10500.0,1,0,0,3000,0,18,0,1,0,0,0,75,2,0
0,2020,1,0,0,2,0,12000.0,0,0.0,1,0,4,0,0,750,0,0,1,0,0,18,1,0,1,78,0,3,1,0,3,12000.0,0,0,0,3000,1,5,1,0,1,0,0,34,4,0
0,2019,3,0,0,0,0,12000.0,1,0.0,9,0,3,0,0,750,0,0,0,1,0,19,1,0,0,16,0,1,0,1,1,12000.0,1,0,0,3000,0,10,0,1,0,0,0,60,2,0
0,2015,2,0,0,0,1,13500.0,0,0.0,11,0,2,0,0,750,1,0,0,0,1,6,0,1,0,57,1,1,0,0,1,13500.0,0,1,0,2950,1,6,1,0,0,0,0,51,3,0
0,2017,1,0,1,0,0,10500.0,1,0.0,9,0,4,0,0,750,0,0,0,0,0,20,1,0,0,68,0,2,1,1,2,10500.0,1,0,0,2900,0,4,1,0,0,0,0,56,3,0
0,2015,1,0,0,1,0,18000.0,0,0.0,3,0,5,0,0,750,0,0,1,0,1,30,1,0,0,119,0,3,1,1,2,18000.0,0,0,1,3000,0,18,1,0,1,0,0,41,4,0
0,2014,1,0,1,0,0,8000.0,1,0.0,10,0,0,0,0,750,0,0,0,0,1,7,1,0,0,112,0,2,1,1,2,8000.0,1,0,0,2500,0,12,1,0,0,0,0,66,2,0
0,2017,1,1,0,0,0,7500.0,1,0.0,10,0,3,0,0,750,0,0,0,1,0,3,1,0,0,123,0,2,0,1,1,7500.0,0,0,0,2750,0,13,0,1,0,0,0,61,3,0
0,2017,1,0,0,3,0,31000.0,1,0.0,12,0,4,0,0,750,0,0,0,0,2,27,1,0,0,152,0,1,1,1,3,31000.0,1,0,0,3000,0,8,1,0,1,0,0,65,4,0
0,2019,1,0,1,1,0,6000.0,1,0.0,10,0,2,0,0,750,0,0,0,0,0,16,1,0,0,121,0,3,0,1,2,6000.0,1,0,0,3000,0,17,0,1,0,0,0,32,3,0
0,2006,1,0,0,1,0,19000.0,1,12000.0,6,0,6,0,2,750,0,1,0,1,2,2,1,0,0,85,0,3,0,1,2,7000.0,0,0,0,2500,0,19,0,0,0,0,1,41,1,0
0,2020,4,0,0,0,1,15500.0,0,0.0,9,0,2,1,0,750,0,0,0,0,0,25,0,0,0,11,1,1,0,1,1,15500.0,0,0,1,3000,0,9,0,1,0,0,0,20,3,0
0,2012,1,1,0,0,1,4000.0,0,0.0,7,0,3,1,0,750,0,0,0,0,0,11,0,0,0,72,1,1,0,1,1,4000.0,0,0,0,3000,0,19,1,0,0,0,0,41,3,0
0,2020,1,0,0,1,0,20000.0,1,0.0,2,0,5,0,0,750,0,0,0,1,1,16,1,0,0,78,0,0,0,1,2,20000.0,0,0,1,3000,0,16,1,0,0,0,0,34,3,0
0,2018,1,0,0,1,0,9500.0,1,0.0,9,0,2,0,0,750,0,0,0,0,0,25,1,0,0,71,0,1,0,1,2,9500.0,0,0,1,3000,0,12,0,1,1,0,0,54,4,0
0,2020,1,0,0,0,0,90500.0,1,44000.0,10,0,1,0,4,750,0,0,0,1,2,1,1,0,1,93,0,1,1,1,4,46500.0,0,0,0,2700,0,10,1,0,0,0,0,57,2,0
0,2020,1,0,0,0,0,16500.0,1,0.0,1,0,0,0,0,750,0,0,0,1,0,28,1,0,0,91,0,2,0,0,2,16500.0,1,0,0,3000,1,3,0,1,0,0,0,55,3,0
0,2015,1,0,1,0,0,15500.0,1,0.0,3,0,6,0,0,750,0,0,0,0,1,3,1,0,0,97,0,1,1,1,2,15500.0,1,0,0,2850,0,12,1,0,0,0,0,35,4,0
0,2019,1,0,0,2,0,55000.0,1,20000.0,9,0,6,0,3,750,0,0,0,1,2,1,1,0,0,189,0,1,1,1,3,35000.0,0,0,1,3000,0,17,1,0,0,0,0,42,3,0
0,2017,1,0,1,1,0,8500.0,1,0.0,12,0,0,0,0,750,0,0,0,0,0,16,1,0,0,135,0,3,0,1,2,8500.0,0,0,0,2700,0,2,0,1,0,0,1,51,2,0
0,2016,1,0,0,1,1,14500.0,0,0.0,8,0,4,0,0,750,0,0,0,0,1,9,0,1,0,135,1,0,0,1,1,14500.0,1,0,0,3000,0,0,1,0,0,0,0,60,2,0
0,2016,1,0,0,3,0,58500.0,1,25000.0,6,0,0,0,1,750,0,0,0,1,2,10,1,0,0,146,0,1,1,0,3,33500.0,1,0,0,3000,1,15,1,0,0,0,0,58,4,0
0,2019,2,0,1,0,0,12500.0,1,0.0,3,0,6,0,0,750,0,0,0,0,0,24,1,0,0,14,0,2,0,0,1,12500.0,1,0,0,3000,1,0,0,1,0,0,0,39,2,0
0,2019,3,0,1,0,0,8500.0,1,0.0,9,0,3,0,0,750,0,0,0,0,0,5,1,0,0,4,0,0,0,1,2,8500.0,1,0,0,3000,0,21,0,1,0,0,0,38,3,0
1,2019,1,0,1,0,0,31000.0,1,0.0,10,0,1,0,0,750,0,0,0,0,2,29,1,0,0,176,0,3,0,1,1,31000.0,1,0,0,3000,0,13,0,0,0,1,0,44,4,0
0,2017,1,0,0,0,0,11500.0,1,0.0,1,0,3,0,0,750,0,0,0,0,0,17,1,0,0,165,0,0,0,1,2,11500.0,1,0,0,3000,0,16,0,1,1,0,0,55,4,0
0,2020,5,0,0,1,0,56000.0,1,16500.0,9,0,6,0,2,750,0,0,0,1,2,29,1,0,1,2,0,2,0,1,2,39500.0,0,0,0,3000,0,10,1,0,0,0,0,18,1,0
0,2012,1,0,1,3,0,28000.0,1,12500.0,2,0,0,0,4,750,0,0,0,0,2,4,1,0,0,68,0,2,1,1,4,15500.0,1,0,0,3000,0,17,1,0,0,0,0,53,1,0
0,2019,1,0,0,2,0,11500.0,1,0.0,1,0,2,0,0,750,0,0,0,1,0,2,1,0,0,110,0,0,1,1,3,11500.0,0,0,1,3000,0,17,1,0,0,0,0,56,4,0
0,2009,1,0,1,0,0,12000.0,1,0.0,7,0,3,0,0,750,0,0,0,0,1,4,1,0,0,72,0,2,1,1,3,12000.0,1,0,0,2800,0,8,1,0,0,0,0,33,3,0
